item_type,song_name,song_duration_ms,artists,album_name,release_date,song_preview_url,song_url,popularity,genre
track,Bruises,220492,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,2019,,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,80,chill/mellow
track,Dancing On My Own,260285,Calum Scott,Only Human (Deluxe),2018,,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ,80,chill/mellow
track,7 Years,237300,Lukas Graham,Lukas Graham,2016,https://p.scdn.co/mp3-preview/9fa9d1f4ac0d0c32c1cd0e6ab8d64fefef55e81d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk,80,chill/mellow
track,Chasing Cars,267960,Snow Patrol,Eyes Open,2006,,https://open.spotify.com/track/5hnyJvgoWiQUYZttV4wXy6,80,chill/mellow
track,I Fall Apart,223346,Post Malone,Stoney (Deluxe),2016,,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,80,chill/mellow
track,Rude,224840,MAGIC!,Don't Kill the Magic,2014,https://p.scdn.co/mp3-preview/7cdc54190cf06e5269d8406c5a7bba71a7e04cf1?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,80,chill/mellow
track,Say It Right,223080,Nelly Furtado,Loose,2006,,https://open.spotify.com/track/2aI21FnmY7TJVKeMaoQZ0t,80,chill/mellow
track,I'm Yours,242946,Jason Mraz,We Sing. We Dance. We Steal Things.,2008,https://p.scdn.co/mp3-preview/0952568e496914bb61383588ac417ec70abefc1d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA,80,chill/mellow
track,Where Is The Love?,272533,Black Eyed Peas,Elephunk,2003,,https://open.spotify.com/track/0xmjwnQ3FNE6HuWCt2nHdZ,80,chill/mellow
track,Happier,207520,Ed Sheeran,÷ (Deluxe),2017,https://p.scdn.co/mp3-preview/f4944de04b857647b920811fae9a1abfb27d7f8b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,79,chill/mellow
track,What A Time (feat. Niall Horan),173306,"Julia Michaels, Niall Horan",Inner Monologue Part 1,2019,,https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT,79,chill/mellow
track,This Town,232852,Niall Horan,Flicker (Deluxe),2017,,https://open.spotify.com/track/0qvzXomUDJVaUboy2wMfiS,79,chill/mellow
track,Someone Like You,285240,Adele,21,2011,https://p.scdn.co/mp3-preview/a79d612cac9b64e900ae937234e2838a88ebc415?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1zwMYTA5nlNjZxYrvBB2pV,79,chill/mellow
track,She Will Be Loved - Radio Mix,259453,Maroon 5,Songs About Jane: 10th Anniversary Edition,2002,,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,79,chill/mellow
track,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,"Taylor Swift, ZAYN",reputation Stadium Tour Surprise Song Playlist,2017,,https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y,79,chill/mellow
track,FourFiveSeconds,188238,"Kanye West, Paul McCartney, Rihanna",FourFiveSeconds,2015,,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y,79,chill/mellow
track,Eastside (with Halsey & Khalid),170769,"Halsey, Khalid, benny blanco",FRIENDS KEEP SECRETS,2018,,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,79,chill/mellow
track,Blank Space,231826,Taylor Swift,1989,2014,,https://open.spotify.com/track/1p80LdxRV74UKvL8gnD7ky,78,chill/mellow
track,Dilemma,289160,"Kelly Rowland, Nelly",Nellyville,2002,,https://open.spotify.com/track/0ARK753YaiJbpLUk7z5yIM,78,chill/mellow
track,Fireflies,228346,Owl City,Ocean Eyes,2009,,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ,78,chill/mellow
track,Better,229320,Khalid,Suncity,2018,https://p.scdn.co/mp3-preview/6b6525c0274fd023581cfc6f0c486ecfc23de9ee?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,78,chill/mellow
track,Be Alright,196373,Dean Lewis,Be Alright,2018,,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,78,chill/mellow
track,Drops of Jupiter (Tell Me),259933,Train,Drops Of Jupiter,2001,https://p.scdn.co/mp3-preview/77dba6a6b863572958909814c9fee6d29f310a45?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2hKdd3qO7cWr2Jo0Bcs0MA,78,chill/mellow
track,Like I'm Gonna Lose You (feat. John Legend),225053,"John Legend, Meghan Trainor",Title (Deluxe),2015,https://p.scdn.co/mp3-preview/c8c3a28c1a4c578714b1e56f83c70461e9243838?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW,78,chill/mellow
track,Hold Me While You Wait,205686,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,2019,,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM,78,chill/mellow
track,My Boo,223440,"Alicia Keys, Usher",Confessions (Expanded Edition),2004,https://p.scdn.co/mp3-preview/5391dafc63896270994d13c5fc501da0d149ef49?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/68vgtRHr7iZHpzGpon6Jlo,78,chill/mellow
track,Put Your Records On,215360,Corinne Bailey Rae,Corinne Bailey Rae,2006,,https://open.spotify.com/track/2nGFzvICaeEWjIrBrL2RAx,78,chill/mellow
track,So Sick,207186,Ne-Yo,In My Own Words,2006,,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT,78,chill/mellow
track,Take A Bow,229413,Rihanna,Good Girl Gone Bad: Reloaded,2008,,https://open.spotify.com/track/3goSVuTt3fDYDP6kRnFwuL,78,chill/mellow
track,You & I,237933,One Direction,Midnight Memories (Deluxe),2013,https://p.scdn.co/mp3-preview/2d76e462bbba0eaa917d739a95033962c87740af?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2afCBiru10AFckfOa49wIa,77,chill/mellow
track,Take Me to Church,241693,Hozier,Hozier (Expanded Edition),2014,,https://open.spotify.com/track/1CS7Sd1u5tWkstBhpssyjP,77,chill/mellow
track,PILLOWTALK,202746,ZAYN,Mind Of Mine (Deluxe Edition),2016,https://p.scdn.co/mp3-preview/79a481c433e9d7681e09bba4d256dd7eadd5f540?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,77,chill/mellow
track,Million Reasons,205280,Lady Gaga,Joanne (Deluxe),2016,,https://open.spotify.com/track/7dZ1Odmx9jWIweQSatnRqo,77,chill/mellow
track,Love In The Dark,285935,Adele,25,2015,https://p.scdn.co/mp3-preview/71fccaf81d5bd85928d35ac65e311709f841e4b6?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7B5Npv8NjjTCzk8PLpU66h,77,chill/mellow
track,Impossible,209440,James Arthur,James Arthur (Deluxe),2013,https://p.scdn.co/mp3-preview/e5b169ee32ec1f51a1df0ffc4fe730599379ee51?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5yVIlYEHZxQVLyInCdldoS,77,chill/mellow
track,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",252226,The Weeknd,"Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",2014,,https://open.spotify.com/track/2PIvq1pGrUjY007X5y1UpM,77,chill/mellow
track,Diamonds,225146,Rihanna,Unapologetic (Edited Version),2012,,https://open.spotify.com/track/1z9kQ14XBSN0r2v6fx4IdG,76,chill/mellow
track,Don't Know Why,186251,Norah Jones,Come Away With Me (Super Deluxe Edition),2002,,https://open.spotify.com/track/1zNXF2svmdlNxfS5XeNUgr,76,chill/mellow
track,Forever,210863,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,2019,,https://open.spotify.com/track/12OLyHDxt6dqlAybSPFBK3,76,chill/mellow
track,"10,000 Hours (with Justin Bieber)",167693,"Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",2019,https://p.scdn.co/mp3-preview/d36cde63177e7e6d460340bd5763780323b6374e?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,76,chill/mellow
track,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",223413,"Big Sean, Calvin Harris, Funk Wav, Katy Perry, Pharrell Williams",Funk Wav Bounces Vol.1,2017,,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,76,chill/mellow
track,Wake Me Up,247426,Avicii,True,2013,,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2,86,electronic
track,The Nights,176658,Avicii,The Days / Nights,2014,,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,86,electronic
track,Something Just Like This,247160,"Coldplay, The Chainsmokers",Memories...Do Not Open,2017,https://p.scdn.co/mp3-preview/4e117abe76700eb13e9e0557fa2d9c44b565b9da?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,85,electronic
track,This Is What You Came For,222160,"Calvin Harris, Rihanna",This Is What You Came For,2016,https://p.scdn.co/mp3-preview/14138fec09bb5940b1ee11c3207663906970cf9b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,83,electronic
track,Waiting For Love,230613,Avicii,Stories,2015,,https://open.spotify.com/track/2P4OICZRVAQcYAV2JReRfj,82,electronic
track,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",252306,"AFROJACK, Nayer, Ne-Yo, Pitbull",Planet Pit (Deluxe Version),2011,https://p.scdn.co/mp3-preview/6eafa4293d2b35b2e75ffab5ec1bba8ec00d5082?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4QNpBfC0zvjKqPJcyqBy9W,82,electronic
track,Summer,222533,Calvin Harris,Motion,2014,https://p.scdn.co/mp3-preview/a6fc9fe137bd7d0b3377309f8235eddf449866e5?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05,81,electronic
track,Don't You Worry Child - Radio Edit,212862,"John Martin, Swedish House Mafia",Don't You Worry Child,2012,,https://open.spotify.com/track/2V65y3PX4DkRhy1djlxd9p,81,electronic
track,Dynamite,202613,Taio Cruz,The Rokstarr Hits Collection,2010,,https://open.spotify.com/track/2CEgGE6aESpnmtfiZwYlbV,81,electronic
track,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413,"Daft Punk, Nile Rodgers, Pharrell Williams",Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],2013,https://p.scdn.co/mp3-preview/9b7eaf7fb5cab29251df52e9a4f46fad14e29aa1?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,81,electronic
track,The Business,164000,Tiësto,The Business,2020,https://p.scdn.co/mp3-preview/e516723e41dab08c241fc981aeed21407f322d72?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,81,electronic
track,Timber (feat. Ke$ha),204160,"Kesha, Pitbull",Global Warming: Meltdown (Deluxe Version),2012,https://p.scdn.co/mp3-preview/54825c719d56bd5b737ac7c1aa3ce41ad3eef338?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3cHyrEgdyYRjgJKSOiOtcS,81,electronic
track,We Found Love,215226,"Calvin Harris, Rihanna",Talk That Talk,2011,,https://open.spotify.com/track/0U10zFw4GlBacOy9VDGfGL,81,electronic
track,Outside (feat. Ellie Goulding),227266,"Calvin Harris, Ellie Goulding",Motion,2014,https://p.scdn.co/mp3-preview/258a571c0ae04c58dad7ff59c49b0bd39cb1986b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7MmG8p0F9N3C4AXdK6o6Eb,80,electronic
track,Levels - Radio Edit,199906,Avicii,Levels,2011,,https://open.spotify.com/track/5UqCQaDshqbIk3pkhy4Pjg,80,electronic
track,Feel So Close - Radio Edit,206413,Calvin Harris,18 Months,2012,https://p.scdn.co/mp3-preview/b8372b1a0b8d09a5004388a654f29bef6bc37021?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1gihuPhrLraKYrJMAEONyc,80,electronic
track,Don't Let Me Down,208373,"Daya, The Chainsmokers",Don't Let Me Down,2016,https://p.scdn.co/mp3-preview/705ad6546d6c49e14ce7595e66435ff9b94e69f8?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK,80,electronic
track,Love Tonight (David Guetta Remix Edit),158095,"David Guetta, Shouse",Love Tonight (David Guetta Remix),2021,https://p.scdn.co/mp3-preview/1aac93cfa72b7a47ecf2849a1dcc47b51b858407?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP,79,electronic
track,Faded,212106,Alan Walker,Different World,2018,https://p.scdn.co/mp3-preview/dd79198f4b4c43aef9c8e8e1c4708a402862dd0e?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,79,electronic
track,Ride It,157605,Regard,Ride It,2019,https://p.scdn.co/mp3-preview/ce29bb243cf40118b87070b00a49822e09a317b1?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,79,electronic
track,More Than You Know,203000,Axwell /\ Ingrosso,More Than You Know,2017,,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP,79,electronic
track,On The Floor,284866,"Jennifer Lopez, Pitbull",Love?,2011,,https://open.spotify.com/track/3C0nOe05EIt1390bVABLyN,79,electronic
track,Wild Ones (feat. Sia),232946,"Flo Rida, Sia",Wild Ones,2012,https://p.scdn.co/mp3-preview/d508be7a9bbcfafb67a58ff3b7f6954881d0c6b5?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3,78,electronic
track,Scream & Shout,283400,"Britney Spears, will.i.am",#willpower,2013,,https://open.spotify.com/track/2iJuuzV8P9Yz0VSurttIV5,78,electronic
track,My Way,219159,Calvin Harris,My Way,2016,https://p.scdn.co/mp3-preview/ed8d125912048b01914f6e5861742bec125602e8?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,78,electronic
track,In My Mind,184560,"Dynoro, Gigi D'Agostino",In My Mind,2018,https://p.scdn.co/mp3-preview/4de512355f4b332fcf079a74592025ff168813ff?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,78,electronic
track,I Took A Pill In Ibiza - Seeb Remix,197933,"Mike Posner, Seeb","At Night, Alone.",2016,,https://open.spotify.com/track/0vbtURX4qv1l7besfwmnD8,78,electronic
track,Dancin (feat. Luvli) - Krono Remix,198053,"Aaron Smith, Krono, Luvli",Dancin (feat. Luvli) [Krono Remix],2014,https://p.scdn.co/mp3-preview/96554d5eb7ca8f02d0e07955b2c33fdd7874e2ca?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,78,electronic
track,Alors on danse - Radio Edit,206066,Stromae,Cheese,2010,,https://open.spotify.com/track/2GYHyAoLWpkxLVa4oYTVko,78,electronic
track,It Ain't Me (with Selena Gomez),220780,"Kygo, Selena Gomez",It Ain't Me (with Selena Gomez),2017,https://p.scdn.co/mp3-preview/b78a834a199aaaff9f0b3025077b2ee302f4c701?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,77,electronic
track,Heartbreak Anthem (with David Guetta & Little Mix),183725,"David Guetta, Galantis, Little Mix",Heartbreak Anthem (with David Guetta & Little Mix),2021,https://p.scdn.co/mp3-preview/fc1aa9aa9e150cae0ad9c545a7f2ea1e3d1fc903?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP,77,electronic
track,How Deep Is Your Love,212640,"Calvin Harris, Disciples",How Deep Is Your Love,2015,https://p.scdn.co/mp3-preview/6aa9aca8fda017e572a0065c00a67feb6f044d0c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s,77,electronic
track,Breaking Me,166793,"A7S, Topic",Breaking Me,2019,,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,77,electronic
track,Paradise (feat. Dermot Kennedy),167903,"Dermot Kennedy, MEDUZA",Paradise,2020,,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,77,electronic
track,This Girl (Kungs Vs. Cookin' On 3 Burners),195546,"Cookin' On 3 Burners, Kungs",Layers,2016,,https://open.spotify.com/track/1A8j067qyiNwQnZT0bzUpZ,77,electronic
track,Scared to Be Lonely,220883,"Dua Lipa, Martin Garrix",Scared to Be Lonely,2017,https://p.scdn.co/mp3-preview/49e6a27ef1e85764d5758ae6238f003601a53d7d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,77,electronic
track,Waves - Robin Schulz Radio Edit,208133,"Mr. Probz, Robin Schulz",Waves (Robin Schulz Radio Edit),2014,https://p.scdn.co/mp3-preview/ee5dc27ee664202e03858af02c74bfed59adf037?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1HFfMOxCAT4GAwaPfCdmUs,77,electronic
track,Firestone,271640,"Conrad Sewell, Kygo",Cloud Nine,2016,https://p.scdn.co/mp3-preview/fdc52b388511ac852714c41e37ade2cb51178716?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE,76,electronic
track,Club Can't Handle Me (feat. David Guetta),234560,"David Guetta, Flo Rida",Only One Flo (Part 1),2010,https://p.scdn.co/mp3-preview/4eb7cf3beaef7d774c99206cbf24b6b2f83fbb52?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6ebkx7Q5tTxrCxKq4GYj0Y,76,electronic
track,Sugar (feat. Francesco Yates),219043,"Francesco Yates, Robin Schulz",Sugar,2015,https://p.scdn.co/mp3-preview/702017a73955b159f7da9108fff25bcac045b8d6?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,76,electronic
track,Lose Control,168387,"Becky Hill, Goodboys, MEDUZA",Lose Control,2019,,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,76,electronic
track,Piece Of Your Heart,152913,"Goodboys, MEDUZA",Piece Of Your Heart,2019,,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,76,electronic
track,ily (i love you baby) (feat. Emilee),176546,"Emilee, Surf Mesa",ily (i love you baby) (feat. Emilee),2019,,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,75,electronic
track,Where Have You Been,242680,Rihanna,Talk That Talk,2011,,https://open.spotify.com/track/3tyPOhuVnt5zd5kGfxbCyL,75,electronic
track,Stay,210090,"Alessia Cara, Zedd",Stay,2017,,https://open.spotify.com/track/6uBhi9gBXWjanegOb2Phh0,75,electronic
track,Runaway (U & I),227073,Galantis,Pharmacy,2015,https://p.scdn.co/mp3-preview/07fb66554af09f90798cadd77255c35df6dda8f4?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/46lFttIf5hnUZMGvjK0Wxo,75,electronic
track,Perfect Strangers,196613,"JP Cooper, Jonas Blue",Blue,2018,,https://open.spotify.com/track/3P3pw6C19j31Rnzgo3JG7o,75,electronic
track,Middle,220573,"Bipolar Sunshine, DJ Snake",Encore,2016,,https://open.spotify.com/track/0g5EKLgdKvNlln7TNqBByK,75,electronic
track,Lean On (feat. MØ & DJ Snake),176561,"DJ Snake, Major Lazer, MØ",Peace Is The Mission : Extended,2015,https://p.scdn.co/mp3-preview/a75157c4074ceab19a6b724128fd436cf701b03b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2YWjW3wwQIBLNhxWKBQd16,75,electronic
track,Higher Love,228267,"Kygo, Whitney Houston",Higher Love,2019,https://p.scdn.co/mp3-preview/6737d20b6eba8e6bc5b9270d884b04022f38d713?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,75,electronic
track,Hear Me Now,194840,"Alok, Bruno Martini, Zeeba",Hear Me Now (feat. Zeeba),2016,https://p.scdn.co/mp3-preview/f38328731683bef5fcc6b8dee13900883e810b9c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/39cmB3ZoTOLwOTq7tMNqKa,75,electronic
track,Clarity,271426,"Foxes, Zedd",Clarity,2012,,https://open.spotify.com/track/60wwxj6Dd9NJlirf84wr2c,75,electronic
track,Pursuit Of Happiness - Extended Steve Aoki Remix,373626,"Kid Cudi, MGMT, Ratatat, Steve Aoki",Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)],2012,,https://open.spotify.com/track/5PX4uS1LqlWEPL69phPVQQ,74,electronic
track,BED,178087,"David Guetta, Joel Corry, RAYE",BED,2021,https://p.scdn.co/mp3-preview/94fe8be6130e62c1cc2b792605f5a9001c9aa587?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS,74,electronic
track,Get Lucky (feat. Pharrell Williams & Nile Rodgers),369626,"Daft Punk, Nile Rodgers, Pharrell Williams",Random Access Memories,2013,https://p.scdn.co/mp3-preview/6de52dda0d37a0646987856c3b9f7da075d965b4?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/69kOkLUCkxIZYexIgSG8rq,74,electronic
track,Piece Of Your Heart - Alok Remix,166451,"Alok, Goodboys, MEDUZA",Piece Of Your Heart (Alok Remix),2019,,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW,74,electronic
track,Roses,226738,"ROZES, The Chainsmokers",Roses,2015,https://p.scdn.co/mp3-preview/a0f968725f2164068bee9379d9fce23fbe9bea74?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z,74,electronic
track,Where Are Ü Now (with Justin Bieber),250285,"Diplo, Jack Ü, Justin Bieber, Skrillex",Skrillex and Diplo present Jack Ü,2015,https://p.scdn.co/mp3-preview/baf97fea2e3e1c97092ac69426691b703d20d0e2?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f,74,electronic
track,Under Control (feat. Hurts),184280,"Alesso, Calvin Harris, Hurts",Motion,2014,https://p.scdn.co/mp3-preview/bc3f06f9239a84a7ad51e5f3250aa5a23a50b98b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4J7CKHCF3mdL4diUsmW8lq,74,electronic
track,Sweet Nothing (feat. Florence Welch),212560,"Calvin Harris, Florence Welch",18 Months,2012,https://p.scdn.co/mp3-preview/daf8f5e93daa712ee93c2c5b2778fcaa39194dc5?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/24LS4lQShWyixJ0ZrJXfJ5,73,electronic
track,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,214912,"Cedric Gervais, Lana Del Rey",Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix),2013,,https://open.spotify.com/track/6PUIzlqotEmPuBfjbwYWOB,73,electronic
track,Rather Be (feat. Jess Glynne),227833,"Clean Bandit, Jess Glynne",Rather Be (feat. Jess Glynne),2014,https://p.scdn.co/mp3-preview/358cc2906abb9789b9c1d4a7e07dc2601b7ade4b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3s4U7OHV7gnj42VV72eSZ6,73,electronic
track,My Love (feat. Jess Glynne),259934,"Jess Glynne, Route 94",My Love (feat. Jess Glynne),2014,https://p.scdn.co/mp3-preview/14399beb263e0b4dd28060cbef2102a9eb63d829?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/61UQzeiIluhpzpMdY4ag3q,73,electronic
track,Lean On,176561,"DJ Snake, Major Lazer, MØ",Peace Is The Mission (Extended),2015,https://p.scdn.co/mp3-preview/a75157c4074ceab19a6b724128fd436cf701b03b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1Lim1Py7xBgbAkAys3AGAG,73,electronic
track,Heroes (we could be),210013,"Alesso, Tove Lo",Forever,2015,,https://open.spotify.com/track/3zU9rdflI65tK4dkkNSp77,72,electronic
track,Fast Car,212424,"Dakota, Jonas Blue",Blue,2018,,https://open.spotify.com/track/1SN1vSPsr4V4tIUTR3s8YW,72,electronic
track,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),186146,"Felix Jaehn, Jasmine Thompson",I,2018,,https://open.spotify.com/track/3c8iiZGfEammKJuWTErE5x,72,electronic
track,Memories (feat. Kid Cudi) - 2021 Remix,162992,"David Guetta, Kid Cudi",Memories (feat. Kid Cudi) [2021 Remix],2021,https://p.scdn.co/mp3-preview/212a40cdf91aa6e594ee485a354fe4bd910a4f55?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/59o6ojGNGJOYiVJSzC6Lsa,72,electronic
track,Tuesday (feat. Danelle Sandoval),241874,"Burak Yeter, Danelle Sandoval",Tuesday (feat. Danelle Sandoval),2016,https://p.scdn.co/mp3-preview/92c1881c6cdca96479df0d466ed2a13106ff8ac2?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7EVk9tRb6beJLTHrg6AkY9,71,electronic
track,High On Life (feat. Bonn),230761,"Bonn, Martin Garrix",High On Life (feat. Bonn),2018,https://p.scdn.co/mp3-preview/6321574d8ac5c53f744b5387d8e68dbe9a5fdf49?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy,71,electronic
track,Catch & Release - Deepend Remix,195173,"Deepend, Matt Simons",When The Lights Go Down,2015,,https://open.spotify.com/track/11BAVEGi1ivJ6JWLqKUNrZ,71,electronic
track,Alone,273802,Marshmello,Alone,2016,https://p.scdn.co/mp3-preview/9f235497d1eb2a7e9368397ef4a22c6c13d40ef4?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3MEYFivt6bilQ9q9mFWZ4g,71,electronic
track,Bangarang (feat. Sirah),215253,"Sirah, Skrillex",Bangarang EP,2011,https://p.scdn.co/mp3-preview/00b4b4d11169ef33d3fb65ef9bdbf292100b0a1b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6VRhkROS2SZHGlp0pxndbJ,70,electronic
track,The Ocean (feat. Shy Martin),183414,"Mike Perry, shy martin",The Ocean (feat. Shy Martin),2016,https://p.scdn.co/mp3-preview/515b1e8609dc4b1bb3338b4717b044e9762ed42e?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,70,electronic
track,Ocean Drive,206320,Duke Dumont,Ocean Drive,2015,,https://open.spotify.com/track/0b6wdul3A5sQNpIOv03OxP,70,electronic
